,page_url,artist,artist_nationality,artist_birthdate,title,image_url,year,gallery,gallery_location,medium,medium_details,size_inches,size_cm,condition,classification,signed,authenticated,framed,currency,price
1261,https://www.artsy.net/artwork/christiane-lyons-sophie-arrangement-in-provence-blue-and-eva-pink,Christiane Lyons,American,1980,Sophie: Arrangement in Provence Blue and Eva Pink,https://d32dm0rphc51dk.cloudfront.net/Xwfh-bC11q99VA8y319_2Q/large.jpg,2018,Los Angeles,Secure payment,Painting,Oil on canvas,36 × 24 × 1 1/2 in,91.4 × 61 × 3.8 cm,Excellent,This is a unique work.,"Hand-signed by artist, Signed, titled and dated verso.",NA,Not included,$,"7,500"
1262,https://www.artsy.net/artwork/francisco-toledo-mask-1,Francisco Toledo,"Mexican, 1940–2019",NA,Mask,https://d32dm0rphc51dk.cloudfront.net/dJ2tXrUfKDbxXqKAn0hFGQ/large.jpg,1987,Patricia Jimenez Art Space,Secure payment,Painting,Oil on paper laid on canvas,18 × 24 in,45.7 × 61 cm,Perfect condition,This is a unique work.,Not signed,NA,Included,$,"7,000"
1263,https://www.artsy.net/artwork/nadine-robbins-the-painted-oyster,Nadine Robbins,American,1966,The Painted Oyster,https://d32dm0rphc51dk.cloudfront.net/IbwL_rgMeV03bTx9dVszfQ/large.jpg,2018,Anthony Brunelli Fine Arts,Binghamton,Painting,Oil on linen board,14 × 11 in,35.6 × 27.9 cm,NA,This is a unique work.,"Hand-signed by artist, This piece is signed on the back.",NA,Included,$,"3,200"
1264,https://www.artsy.net/artwork/silvia-caimi-fragile-soul-x,Silvia Caimi,Italian,NA,Fragile soul X,https://d32dm0rphc51dk.cloudfront.net/Owb4_Bk0DJnF2f4HHzmzOg/large.jpg,2021,Make offer,SmART Coast Gallery,Painting,Oil on canvas,27 3/5 × 27 3/5 in,70 × 70 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,€,"2,500"
1265,https://www.artsy.net/artwork/robert-indiana-tilt-from-the-original-1971-american-dream-portfolio-sheehan-63,Robert Indiana,"American, 1928–2018",NA,Tilt,https://d32dm0rphc51dk.cloudfront.net/BYhFTeVyyklLy-xSZuXp6g/large.jpg,from the original 1971 American Dream portfolio (Sheehan 63) ,Alpha 137 Gallery,Certificate of authenticity,Print,"Color Screenprint on White Schoellers Parole Paper (Signed, Dated & Numbered) - Unframed",39 × 32 in,99.1 × 81.3 cm,Very good vintage condition,Edition of 200,"Hand-signed by artist, Signed, dated and numbered in pencil from the edition of 200 in pencil, underneath the artist's printed name, date … ",Included,Included,NA,NA
1266,https://www.artsy.net/artwork/jason-middlebrook-seven-paintings-filling-one-space,Jason Middlebrook,American,1966,Seven Paintings Filling One Space,https://d32dm0rphc51dk.cloudfront.net/QX_-DX8S02dp5L1WnOTg1g/large.jpg,2015,Sun Valley,Certificate of authenticity,Painting,Acrylic on curly maple,19 1/2 × 17 1/2 × 1 in,49.5 × 44.5 × 2.5 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,"12,000"
1267,https://www.artsy.net/artwork/unknown-dutch-trumeau-1700s,Unknown,Unknown,NA,Dutch trumeau,https://d32dm0rphc51dk.cloudfront.net/WyKzH15wvzxQ0nqmewVZMg/large.jpg,1700s,Make offer,MGArt - Monzaste,Design/Decorative Art,Wood,86 3/5 × 55 1/10 × 23 3/5 in,220 × 140 × 60 cm,Restorations to be carried out on the sides,This is a unique work.,Not signed,Included,Not included,€,"5,000"
1268,https://www.artsy.net/artwork/jamie-kirkland-virga-sunset,Jamie Kirkland,Follow,NA,Virga Sunset,https://d32dm0rphc51dk.cloudfront.net/vcqB3ZOclKruUfiiAvAJwQ/large.jpg,2019,West Chelsea Contemporary,"Austin , Lakeway, Austin",Painting,Oil on canvas,48 × 60 in,121.9 × 152.4 cm,NA,This is a unique work.,Hand-signed by artist,Included,Included,$,"6,800"
1269,https://www.artsy.net/artwork/stefanie-schneider-boccia-vi-beachshoot,Stefanie Schneider,German,1968,Boccia VI (Beachshoot),https://d32dm0rphc51dk.cloudfront.net/R2NBzBHGHTbhtMg4pleTXg/large.jpg,2005,$500,$350,Photography,"Digital C-Print, based on a Polaroid",This work is part of a limited edition set.,7 9/10 × 7 9/10 in,New,20 × 20 × 0.1 cm,"Hand-signed by artist, sticker label, Certificate and Signature label.",Included,Not included,E,"ditions 1, 2, 3 of 10 + 2AP"
1270,https://www.artsy.net/artwork/joao-pedro-vale-spice-sculpture-curry,João Pedro Vale,Portuguese,1976,Spice Sculpture (Curry),https://d32dm0rphc51dk.cloudfront.net/0vD9beGby4I35-ZL9Acbhg/large.jpg,2009,Make offer,PRESENÇA,Sculpture,Curry on styrofoam structure and wooden plinth,49 1/5 × 25 3/5 × 25 3/5 in,125 × 65 × 65 cm,NA,This is a unique work.,NA,Included,Not included,€,"6,800"
1271,https://www.artsy.net/artwork/omar-rayo-semilla-del-sol,Omar Rayo,"Colombian, 1928–2010",NA,Semilla del Sol,https://d32dm0rphc51dk.cloudfront.net/8BtsHsfsuR1AB6O7wzfBrQ/large.jpg,2002,Galería Duque Arango,"Medellin, New York",Painting,Acrylic on Canvas,26 × 26 in,66 × 66 cm,Perfect,This is a unique work.,"Hand-signed by artist, back",Included,Not included,$,"35,000"
1272,https://www.artsy.net/artwork/nowart-van-gogh-mixed-media-on-paper-signed-nowart-french-artist-vincentrente-nr-45,Nowart,French,1962,Van Gogh,https://d32dm0rphc51dk.cloudfront.net/M2z_dTNcSrE0f-cTsTZAPg/large.jpg,Mixed media on Paper,Make offer,Art Dumay,"Drawing, Collage or other Work on Paper","Mixed media, acrylic paint, spray paint",33 1/10 × 23 3/5 in,84 × 60 × 0.1 cm,"Brand-new, not previously owned. Undamaged and shows no signs of use.",This is a unique work.,"Hand-signed by artist, The artwork is signed on the backside by the artist.",NA,Not included,€,"4,750"
1273,https://www.artsy.net/artwork/edward-hopper-cossack,Edward Hopper,"American, 1882–1967",NA,Cossack,https://d32dm0rphc51dk.cloudfront.net/6-vOSD38w8czMA822gmPrg/large.jpg,ca. 1900,"Thurston Royce Gallery of Fine Art, LTD.",Allentown,"Drawing, Collage or other Work on Paper",Ink on paper,5 3/4 × 3 3/4 in,14.6 × 9.5 cm,This beautiful work of art is in fine condition.,This is a unique work.,"Hand-signed by artist, Titled in ink by the artist on the lower left.",Included,Included,$,"24,000"
1274,https://www.artsy.net/artwork/dylan-martinez-glass-water-bottle-number-2-1,Dylan Martinez,American,1985,Glass Water Bottle #2,https://d32dm0rphc51dk.cloudfront.net/b9j-v9TBX3rHiYEc7Rzndw/large.jpg,2020,Certificate of authenticity,This work includes a certificate of authenticity.,Sculpture,Solid and hollow sculpted glass,8 1/2 × 3 × 3 in,21.6 × 7.6 × 7.6 cm,Excellent,This is a unique work.,"Hand-signed by artist, Signature on base",Included,Not included,$,"1,600"
1275,https://www.artsy.net/artwork/richard-orlinski-wild-kong-red-metallic,Richard Orlinski,French,1966,Wild Kong red metallic,https://d32dm0rphc51dk.cloudfront.net/BmHnTs23CQ73K40OhDMQ6A/large.jpg,2020,Buy now,Make offer,Sculpture,Resine,17 7/10 in,45 cm,NA,Edition of 50,"Hand-signed by artist, down",Included,Not included,NA,NA
1276,https://www.artsy.net/artwork/peter-ellenshaw-peter-ellenshaw-oil-painting-on-canvas-signed-adare-manor-golf-course-disney-art,Peter Ellenshaw,Follow,NA,Peter Ellenshaw Oil Painting On Canvas Signed Adare Manor Golf Course Disney Art,https://d32dm0rphc51dk.cloudfront.net/TtjAIenLnPfPUw4OCyfhYA/large.jpg,2002,Original Art Broker,Certificate of authenticity,Painting,Oil Paint on Canvas,24 × 30 in,61 × 76.2 cm,Excellent Condition - Like New,This is a unique work.,"Hand-signed by artist, Lower Left (see photo)",Included,Included,$,"4,995"
1277,https://www.artsy.net/artwork/audrey-kawasaki-fragile-2,Audrey Kawasaki,American,1982,Fragile,https://d32dm0rphc51dk.cloudfront.net/nQ2y9rvaA1ZFfLpBCGlNsA/large.jpg,2016,Blackline Gallery,Certificate of authenticity,Print,Giclee on 300gsm Moab Entrada paper,21 × 10 1/2 in,53.3 × 26.7 cm,Mint,Edition of 200,"Hand-signed by artist, Signed and numbered in white pencil by the artist",Included,Not included,NA,NA
1278,https://www.artsy.net/artwork/denial-satellite-dish-orange-variant,DENIAL,Canadian,1976,'Satellite Dish' Orange Variant,https://d32dm0rphc51dk.cloudfront.net/qcQndrQWSi0DgoRmb8xuaA/large.jpg,2019,Signari Gallery,Certificate of authenticity,Painting,Hand-painted repurposed satellite dish in orange and black spray paint.,36 × 24 × 21 in,91.4 × 61 × 53.3 cm,"Good (some nicks/scuffs throughout, typical for the medium and not effecting overall condition or value)",This is a unique work.,"Hand-signed by artist, Hand-signed and dated by the artist in black marker on reverse.",Included,Not included,$,"1,250"
1279,https://www.artsy.net/artwork/dale-chihuly-dale-chihuly-original-acrylic-painting-signed-ikebana-large-abstract-art-glass,Dale Chihuly,American,1941,Dale Chihuly Original Acrylic Painting Signed Ikebana Large Abstract Art Glass,https://d32dm0rphc51dk.cloudfront.net/233j3tKGm1nLrSbCIHXeXA/large.jpg,21st Century,Original Art Broker,Certificate of authenticity,Painting,Acrylic Paint,36 × 29 in,91.4 × 73.7 cm,Excellent Condition - Like New,This is a unique work.,"Hand-signed by artist, Bottom Middle (see photo)",Included,Included,$,"7,295"
1280,https://www.artsy.net/artwork/greg-gossel-underwater-2,Greg Gossel,American,1982,Underwater 2,https://d32dm0rphc51dk.cloudfront.net/hXbjBos75f5xTU9HdLQZMg/large.jpg,2010,Chicago,Certificate of authenticity,Painting,Mixed media on wood panel,24 × 18 × 2 in,61 × 45.7 × 5.1 cm,NA,This is a unique work.,"Hand-signed by artist, On reverse",Included,Not included,$,"1,200"
1281,https://www.artsy.net/artwork/eric-sloane-eric-sloane-original-oil-painting-on-board-signed-new-england-landscape-artwork,Eric Sloane,"American, 1905–1985",NA,Eric Sloane Original Oil Painting On Board Signed New England Landscape Artwork,https://d32dm0rphc51dk.cloudfront.net/zzwTW_HBQLyAy1h-iRGciA/large.jpg,20th Century,Original Art Broker,Certificate of authenticity,Painting,Oil Paint on Board,22 1/2 × 28 1/2 in,57.2 × 72.4 cm,Excellent Condition - Like New,This is a unique work.,"Hand-signed by artist, Bottom Right (see photo)",Included,Included,$,"7,895"
1282,https://www.artsy.net/artwork/cerith-wyn-evans-tix3,Cerith Wyn Evans,British,1958,TIX3,https://d32dm0rphc51dk.cloudfront.net/2sO4HpdE4QZ0EgwfQB30Vw/large.jpg,1994,Make offer,Artificial Gallery,Sculpture,"Neon, electronics",5 × 13 in,12.7 × 33 cm,Excellent ,This work is from an edition of unknown size.,Not signed,NA,Not included,£,"25,000"
1283,https://www.artsy.net/artwork/leah-pantea-an-titils-xxii,Leah Pantéa,American,NA,AN TITILS XXII,https://d32dm0rphc51dk.cloudfront.net/0sZ0RTLfhBgzDOA4waqlcg/large.jpg,2017,Apotheosis Art,Los Angeles,Painting,"Oil, embroidery on hot-pressed watercolor paper",30 × 22 × 1 in,76.2 × 55.9 × 2.5 cm,NA,This is a unique work.,"Hand-signed by artist, Signature located on the back",Included,Not included,$,"1,350"
1284,https://www.artsy.net/artwork/joel-moens-de-hase-glidding,Joel Moens de Hase,Belgian,1959,Glidding,https://d32dm0rphc51dk.cloudfront.net/ohDV4YhioZfZ1KaLiiPc1w/large.jpg,2020,George Thornton Art,Nottingham,Photography,Original Photograph Mosaic,39 × 39 in,99.1 × 99.1 cm,Pristine Condition,This is a unique work.,Hand-signed by artist,Included,Not included,£,"4,950"
1285,https://www.artsy.net/artwork/helmut-newton-two-pairs-of-legs-in-bluch-stockings-paris,Helmut Newton,"German-Australian, 1920–2004",NA,Two pairs of legs in bluch stockings,https://d32dm0rphc51dk.cloudfront.net/istgg4n7SDpV1QKZpSsIjQ/large.jpg,Paris,Make offer,SAGE Paris,Photography,Gelatin silver print,10 3/5 × 10 3/5 in,26.8 × 26.8 cm,NA,This is a unique work.,Hand-signed by artist,Included,Included,€,"40,000"
1286,https://www.artsy.net/artwork/david-stock-corner,David Stock,American,1951,Corner,https://d32dm0rphc51dk.cloudfront.net/VItQgJoIkYoLIAWXRy9M_g/large.jpg,2020,$500,$900,Photography,Pigmented inks on fine art paper,This work is part of a limited edition set.,21 × 14 in,New,53.3 × 35.6 cm,Hand-signed by artist,NA,Not included,E,ditions 1-10 of 10 + 2AP
1287,https://www.artsy.net/artwork/samuel-hung-duck-squad-yellow,Samuel Hung,NA,1981,Duck Squad (Yellow),https://d32dm0rphc51dk.cloudfront.net/9LD5rMc2LJXEjjReg1e0dg/large.jpg,2019,Gallery Henoch,New York,Painting,Oil on Panel,12 × 24 in,30.5 × 61 cm,NA,This is a unique work.,Hand-signed by artist,NA,Included,$,"16,000"
1288,https://www.artsy.net/artwork/meschac-gaba-du-mur-a-la-toile-couleur-de-cotonou-25,Meschac Gaba,Beninese,1961,Du mur à la toile - Couleur de Cotonou (25),https://d32dm0rphc51dk.cloudfront.net/nJsP1sMv1RcmUpmKJpHwEw/large.jpg,2008,Buy now,Make offer,Sculpture,"Frames, paper and CFA currency dots (Diptych)",in,cm,NA,Unique,Sticker label,Included,Not included,NA,NA
1289,https://www.artsy.net/artwork/amber-goldhammer-transition,Amber Goldhammer,American,1979,Transition,https://d32dm0rphc51dk.cloudfront.net/U4wu81s3mE5XM2fqZU7GSg/large.jpg,2020,"Los Angeles, Zürich",Certificate of authenticity,Painting,"Mixed Media, Acrylic, Latex on Canvas",40 × 60 in,101.6 × 152.4 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,"2,100"
1290,https://www.artsy.net/artwork/marilyn-minter-cuntrol,Marilyn Minter,American,1948,Cuntrol,https://d32dm0rphc51dk.cloudfront.net/uSBrXkH05RT3tjE3eEVMFg/large.jpg,2020,Downtown for Democracy,New York,Painting,Photograph on aluminum,11 × 39 in,27.9 × 99.1 cm,NA,Editions 2-5 of 5 + 2AP,NA,NA,Not included,NA,NA
1291,https://www.artsy.net/artwork/elizabeth-peyton-flowers-and-moreau-in-august,Elizabeth Peyton,American,1965,Flowers and Moreau in August ,https://d32dm0rphc51dk.cloudfront.net/Vqzr9EJcJqkPAsUEPlaSNg/large.jpg,2014,Buy now,Sadie Coles HQ,Print,Original lithograph printed on 300 gram Velin d'arches paper,29 1/10 × 23 4/5 in,74 × 60.4 cm,NA,Edition of 60,Hand-signed by artist,NA,Not included,NA,NA
1292,https://www.artsy.net/artwork/hijack-keep-your-change,Hijack,American,1992,Keep Your Change,https://d32dm0rphc51dk.cloudfront.net/IFir3fJwodpCsXU3WT4oRQ/large.jpg,2017,Contessa Gallery,"Cleveland, Palm Beach",Painting,Oil and Mixed Media on Canvas,52 × 40 in,132.1 × 101.6 cm,NA,This is a unique work.,Hand-signed by artist,Included,Included,$,"45,000"
1293,https://www.artsy.net/artwork/bernard-aubertin-tableau-clous-260,Bernard Aubertin,"French, 1934–2015",NA,tableau clous,https://d32dm0rphc51dk.cloudfront.net/ZPAnwXeWGIqgS_g8SGgPfg/large.jpg,1968,Make offer,Galleria d'Arte Martinelli,Painting,Acrilic on wood,15 7/10 × 19 7/10 × 3 1/10 in,40 × 50 × 8 cm,NA,This is a unique work.,Hand-signed by artist,Included,Included,$,"11,000"
1294,https://www.artsy.net/artwork/pierrick-allemand-blue-paname,pierrick allemand,france,1973,blue Paname,https://d32dm0rphc51dk.cloudfront.net/yGXqq-0VCxGfxGHGjgIwIg/large.jpg,2020,Make offer,Ellia Art Gallery,Painting,Oil on canvas,57 1/2 × 44 9/10 × 2 in,146 × 114 × 5 cm,NA,This is a unique work.,Hand-signed by artist,Included,Included,€,"7,500"
1295,https://www.artsy.net/artwork/rodney-smith-jonathan-rockefeller-center-new-york-ny,Rodney Smith,"American, 1947–2016",NA,Jonathan,https://d32dm0rphc51dk.cloudfront.net/jM3yJ7nL8GoRmtv6Zjm0KA/large.jpg,Rockefeller Center,"$25,000",58 × 58 in,Photography,Archival pigment print,This work is part of a limited edition set.,20 × 20 in,NA,50.8 × 50.8 cm,"Stamped by artist's estate, not signed",Included,Not included,E,dition of 25
1296,https://www.artsy.net/artwork/urs-luthi-transmission-error-1005,Urs Lüthi,Swiss,1947,TRANSMISSION ERROR 1005,https://d32dm0rphc51dk.cloudfront.net/KBqZGatlwMVH3E_mSgoA8Q/large.jpg,2020,Galerie Tanit,"Munich, Beirut",Photography,Ultrachrome print on Aludibond,78 7/10 × 59 1/10 × 1 3/5 in,200 × 150 × 4 cm,NA,This is a unique work.,"Hand-signed by artist, sticker label",Included,Included,€,"50,000"
1297,https://www.artsy.net/artwork/mark-beard-bruce-sargeant-1898-1938-man-holding-glass-and-bottle,Mark Beard,American,1956,[Bruce Sargeant (1898-1938)] Man Holding Glass and Bottle,https://d32dm0rphc51dk.cloudfront.net/vT7rvJXhLTt2ROVOJCVopg/large.jpg,n.d.,New York City,Secure payment,Painting,Oil on canvas,16 × 20 in,40.6 × 50.8 cm,NA,This is a unique work.,"Hand-signed by artist, Signed in red, u.l.",NA,Included,$,"3,375"
1298,https://www.artsy.net/artwork/takashi-murakami-flower-ball-3d-red-pink-blue-2,Takashi Murakami,Japanese,1962,Flower Ball (3D) Red Pink Blue,https://d32dm0rphc51dk.cloudfront.net/WmB0qc2UlLLQED64V7_2bg/large.jpg,2013,Make offer,Pinto Gallery,Print,Offset Lithograph,28 in diameter,71 cm diameter,The print is stored and will be shipped in its original Kaikai Kiki Gallery box.,Edition of 300,"Hand-signed by artist, Signed and numbered in ink lower right",NA,Not included,NA,NA
1299,https://www.artsy.net/artwork/mindy-sue-wittock-tender-heart-book-it,Mindy Sue Wittock,American,NA,Tender Heart Book It,https://d32dm0rphc51dk.cloudfront.net/yhqMI1ZBVTPG999mxdia8A/large.jpg,2020,"Miami, New York, London",Certificate of authenticity,Textile Arts,Mixed Media - Found Objects,7 × 5 1/2 × 6 in,17.8 × 14 × 15.2 cm,NA,This is a unique work.,NA,Included,Not included,$,100
1300,https://www.artsy.net/artwork/fahren-feingold-standing-in-the-doorway-to-your-memory,Fahren Feingold,Follow,NA,Standing In The Doorway To Your Memory,https://d32dm0rphc51dk.cloudfront.net/myCJMre7zmFKiyGUxSdHLA/large.jpg,2017,New York,Certificate of authenticity,Painting,Watercolor on paper,15 × 11 in,38.1 × 27.9 cm,Excellent,This is a unique work.,"Hand-signed by artist, sticker label, Signed with official stamp, includes certificate of authenticity. ",Included,Not included,$,"1,200"
1301,https://www.artsy.net/artwork/luca-coser-quattro-re-1,Luca Coser,Italian,1965,Quattro Re (1),https://d32dm0rphc51dk.cloudfront.net/-pAVGmo8tWkU-CT6OTgyXA/large.jpg,2020,Mizuma & Kips,new york,Painting,Acrylic on canvas,110 × 100 in,279.4 × 254 cm,NA,This is a unique work.,Hand-signed by artist,NA,Not included,€,"5,000"
1302,https://www.artsy.net/artwork/meschac-gaba-burj-khalifa-dubai,Meschac Gaba,Beninese,1961,Burj Khalifa,https://d32dm0rphc51dk.cloudfront.net/xYEntT3wQOjH9mfXaeAaxQ/large.jpg,Dubai,Make offer,In Situ - Fabienne Leclerc,Sculpture,Artificial braided hair and metal,59 1/10 × 23 3/5 × 23 3/5 in,150 × 60 × 60 cm,NA,This is a unique work.,"Hand-signed by artist, sticker label",Included,Not included,€,"25,000"
1303,https://www.artsy.net/artwork/hunt-slonem-untitled-905,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1304,https://www.artsy.net/artwork/joao-pedro-vale-where-have-the-flowers-gone,João Pedro Vale,Portuguese,1976,Where Have The Flowers Gone?,https://d32dm0rphc51dk.cloudfront.net/SX9Jpt_4ZnJ2usBA5N21AQ/large.jpg,2018,Make offer,PRESENÇA,Painting,Plastic flowers and embroidery on fabric,59 1/10 × 39 2/5 in,150 × 100 cm,NA,This is a unique work.,NA,Included,Included,€,"6,200"
1305,https://www.artsy.net/artwork/katy-ann-gilmore-stack-on-paper,Katy Ann Gilmore,American,1989,Stack on paper,https://d32dm0rphc51dk.cloudfront.net/b2Pixl0SXdhjSV4H3q8toQ/large.jpg,2019,Macadam Gallery,Certificate of authenticity,"Drawing, Collage or other Work on Paper",Ink on paper,7 1/10 × 7 9/10 × 1/10 in,18 × 20 × 0.3 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,€,330
1306,https://www.artsy.net/artwork/jeremy-brooks-number-73,Jeremy Brooks,Follow,NA,#73,https://d32dm0rphc51dk.cloudfront.net/3J_7jp9VvQEtc_P_eAxKjg/large.jpg,2020,St. Louis,Secure payment,Sculpture,Crocheted colored porcelain,3 × 2 9/10 × 2 3/4 in,7.6 × 7.4 × 7 cm,NA,This is a unique work.,Hand-signed by artist,NA,Not included,$,400
1307,https://www.artsy.net/artwork/nobuyoshi-araki-untitled-279,Nobuyoshi Araki,Japanese,1940,Untitled,https://d32dm0rphc51dk.cloudfront.net/Ll1NXdFSS_9hdCKwUywM4w/large.jpg,2006 -2009,Make offer,Galerie Écho,Photography,Polaroid,4 1/5 × 3 1/2 in,10.6 × 8.8 cm,NA,This is a unique work.,"Hand-signed by artist, Signed in the back by Nobuyoshi Araki.",NA,Not included,€,800
