,page_URL,artist,artist_nationality,artist_birthdate,title,image_URL,year,gallery,gallery_location,medium,medium_details,size_inches,size_cm,condition,classification,signed,authenticated,framed,currency,price
288,https://www.artsy.net/artwork/hollis-dunlap-girl-in-red-and-black-2,Hollis Dunlap,American,1977,Girl in Red and Black,https://d32dm0rphc51dk.cloudfront.net/emUk8IwbznPWDxr9hiLVbg/large.jpg,2018,Gallery 1261,Denver,Painting,Oil on Panel,20 × 16 in,50.8 × 40.6 cm,NA,This is a unique work.,Hand-signed by artist,NA,Included,$,"7,000"
289,https://www.artsy.net/artwork/tat-shing-chu-aesthetic-contemplation-i-mei-xue-chen-si,Tat Shing Chu,Chinese,1942,Aesthetic Contemplation I 美學沉思一,https://d32dm0rphc51dk.cloudfront.net/qCxfO32odyvc3kO5QmgiVA/large.jpg,2017,Art of Nature Contemporary,Hong Kong,Painting,Ink on paper,75 3/5 × 39 2/5 in,192 × 100 cm,NA,This is a unique work.,"Stamped by artist's estate, Front",Included,Included,$,"10,300"
290,https://www.artsy.net/artwork/rolf-krieger-embedded-no-1,Rolf Krieger,German,1960,Embedded no. 1,https://d32dm0rphc51dk.cloudfront.net/lrZf4dDSuaqbRHO0N5nx_g/large.jpg,2020,Buy now,Hamburger Kunstgalerie,Print,Digital C-Print on dibond Aluminum with 4mm thick crystalclear acrylic glass and backframe for easy hanging.,31 1/2 × 47 1/5 × 7/10 in,80 × 120 × 1.7 cm,NA,"Editions 3, 4 of 5","Hand-signed by artist, Hand signed on the back",Included,Not included,T,his work is part of a limited edition set.
291,https://www.artsy.net/artwork/dale-chihuly-dale-chihuly-untitled-putti-vase-charcoal-and-pastel-contemporary-art-drawing,Dale Chihuly,American,1941,Dale Chihuly Untitled Putti Vase Charcoal and Pastel Contemporary Art Drawing,https://d32dm0rphc51dk.cloudfront.net/GER_47Zs6wPSlgCWOr30jw/large.jpg,C. 1997 -1999,Modern Artifact,Certificate of authenticity,Painting,Charcoal and Pastel on Paper,30 × 22 in,76.2 × 55.9 cm,NA,This is a unique work.,Hand-signed by artist,Included,Included,$,"18,900"
292,https://www.artsy.net/artwork/peter-mars-bowie-and-fashion,Peter Mars,American,1959,Bowie & Fashion,https://d32dm0rphc51dk.cloudfront.net/072_rztr-JdigLAqDQyL-A/large.jpg,1990,David Leonardis Gallery,Chicago,Painting,Original Silk Screen Painting on fabric.,23 × 20 1/2 × 1 1/2 in,58.4 × 52.1 × 3.8 cm,30 year fabric has standard age wear.,This is a unique work.,Not signed,Included,Included,$,"2,500"
293,https://www.artsy.net/artwork/amber-goldhammer-love-jungle,Amber Goldhammer,American,1979,Love Jungle,https://d32dm0rphc51dk.cloudfront.net/IPxXRGpcDy6WsHm42waF-g/large.jpg,2020,"Los Angeles, Zürich",Certificate of authenticity,Painting,"Acrylic, Latex, and Spray on Canvas",36 × 48 in,91.4 × 121.9 cm,Https://www.artspacewarehouse.com/en/artist-amber-goldhammer,This is a unique work.,Hand-signed by artist,Included,Not included,$,"1,300"
294,https://www.artsy.net/artwork/jim-houser-teeeeth-1,Jim Houser,American,1973,Teeeeth,https://d32dm0rphc51dk.cloudfront.net/EfON7G70OVLCyaj8kvm_-w/large.jpg,ca. 2008,KP Projects,Los Angeles,Painting,Acrylic on Panel,7 × 5 × 1 in,17.8 × 12.7 × 2.5 cm,No damage. ,This is a unique work.,"Hand-signed by artist, Back. ",NA,Not included,$,800
295,https://www.artsy.net/artwork/nobuyoshi-araki-tokyo-comedy-2005,Nobuyoshi Araki,Japanese,1940,Tokyo Comedy,https://d32dm0rphc51dk.cloudfront.net/5M2gPvxRwULG_4_kbAA7wA/large.jpg,1997,Make offer,Repetto Gallery,Photography,B/w photograph mounted on aluminium,43 3/10 × 54 3/10 in,110 × 138 cm,NA,This is a unique work.,"Hand-signed by artist, Signed on the label on the reverse",NA,Included,£,"14,500"
296,https://www.artsy.net/artwork/sean-keith-money-bag-george,Sean Keith,American,1982,Money Bag George ,https://d32dm0rphc51dk.cloudfront.net/_TcBHDprlErwgZhJW209_A/large.jpg,2018,"Los Angeles, Zürich",Certificate of authenticity,Painting,"Acrylic, Vintage Paper, Resin on Canvas",12 × 12 in,30.5 × 30.5 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,"1,500"
297,https://www.artsy.net/artwork/nuno-raminhos-figure-in-movement-with-wandering-head-ii,Nuno Raminhos,Portuguese,NA,Figure in movement with wandering head II,https://d32dm0rphc51dk.cloudfront.net/PU227QcIICtqjFuRzsqRaw/large.jpg,2004,Make offer,JRGallery,Painting,Acrylic on canvas,61 × 42 in,154.9 × 106.7 cm,Mint condition.,This is a unique work.,"Hand-signed by artist, Front bottom right.",Included,Included,€,990
298,https://www.artsy.net/artwork/carole-eisner-scali,Carole Eisner,American,1937,Scali,https://d32dm0rphc51dk.cloudfront.net/9D7k7Z7HKxpfuhNF_DUxKA/large.jpg,1986,Susan Eley Fine Art,"New York, Hudson",Painting,Acrylic on linen,56 × 70 in,142.2 × 177.8 cm,Excellent,This is a unique work.,Hand-signed by artist,Included,Not included,$,"13,800"
299,https://www.artsy.net/artwork/peter-tunney-sophia-loren,Peter Tunney,American,1961,Sophia Loren,https://d32dm0rphc51dk.cloudfront.net/TxXsi_0_yMyrkzE5eo3QaQ/large.jpg,2010-2017,White Cross,Certificate of authenticity,Mixed Media,Board,40 × 32 in,101.6 × 81.3 cm,NA,This is a unique work.,"Hand-signed by artist, Bottom Right",Included,Not included,$,"5,000"
300,https://www.artsy.net/artwork/mary-hattman-untitled-13,Mary Hattman,Follow,NA,Untitled ,https://d32dm0rphc51dk.cloudfront.net/vt_z6yYEM4WZ0UwEBMCkjQ/large.jpg,2011,One Mile Gallery,Kingston,Painting,Oil stick on paper,24 × 42 in,61 × 106.7 cm,NA,This is a unique work.,Hand-signed by artist,NA,Not included,$,"3,500"
301,https://www.artsy.net/artwork/paul-jenkins-phenomena-occullation-by-luna,Paul Jenkins,"American, 1923–2012",NA,PHENOMENA OCCULLATION BY LUNA,https://d32dm0rphc51dk.cloudfront.net/L7byQvkIy4krUMfLGcGFIQ/large.jpg,1979,Gallery Art,Aventura,"Drawing, Collage or other Work on Paper",WATERCOLOR ON WOVE PAPER,30 × 41 1/2 in,76.2 × 105.4 cm,Excellent,This is a unique work.,"Hand-signed by artist, Hand signed on front; signed, titled and dated on verso by the artist.",Included,Included,$,"19,950"
302,https://www.artsy.net/artwork/galia-linn-stone-circle-small-2-of-6,Galia Linn,Israeli,1963,Stone Circle small (2 of 6),https://d32dm0rphc51dk.cloudfront.net/MAct2mk5bQ7HNjrjj8JbPQ/large.jpg,2020,Los Angeles,Certificate of authenticity,Sculpture,Mixed clay. Glazed stoneware.,5 × 5 × 4 in,12.7 × 12.7 × 10.2 cm,NA,This is a unique work.,"Hand-signed by artist, Initialed on bottom",Included,Not included,$,200
303,https://www.artsy.net/artwork/marco-tirelli-untitled-7,Marco Tirelli,Italian,1956,Untitled,https://d32dm0rphc51dk.cloudfront.net/z4fVQscKkqVo11H-okxUcQ/large.jpg,2007,Make offer,Eduardo Secci Contemporary,"Drawing, Collage or other Work on Paper",Tempera on paper,53 1/10 × 43 3/10 in,135 × 110 cm,NA,This is a unique work.,Hand-signed by artist,Included,Included,€,"21,000"
304,https://www.artsy.net/artwork/wolf-kahn-tree-wedge,Wolf Kahn,"American, 1927–2020",NA,Tree Wedge,https://d32dm0rphc51dk.cloudfront.net/RNpbe82RzbePnFCb8voorA/large.jpg,1994,Miami,Certificate of authenticity,"Drawing, Collage or other Work on Paper",Pastel on paper,8 × 10 in,20.3 × 25.4 cm,Mint condition,This is a unique work.,"Hand-signed by artist, Signed en verso.",Included,Included,$,"7,500"
305,https://www.artsy.net/artwork/galia-linn-stone-guardian-small,Galia Linn,Israeli,1963,Stone Guardian (small),https://d32dm0rphc51dk.cloudfront.net/vqXiR_nhVk6KhAtrTPQvQg/large.jpg,2020,Los Angeles,Certificate of authenticity,Sculpture,Texas white clay. Glazed Stoneware.,19 × 7 × 6 in,48.3 × 17.8 × 15.2 cm,NA,This is a unique work.,"Hand-signed by artist, Initialed on bottom",Included,Not included,$,"3,000"
306,https://www.artsy.net/artwork/helen-bradley-parrot-in-a-cage,Helen Bradley,1900–1979,NA,Parrot in a Cage,https://d32dm0rphc51dk.cloudfront.net/7Yi6Uwg1z6M6yosO1_Fexg/large.jpg,20th Century,Make offer,Haynes Fine Art,"Drawing, Collage or other Work on Paper",Ink on paper,24 × 22 1/4 in,61 × 56.5 cm,Good condition,This is a unique work.,Not signed,NA,Included,£,"7,950"
307,https://www.artsy.net/artwork/alberto-biasi-ut-129,Alberto Biasi,Italian,1937,UT 129,https://d32dm0rphc51dk.cloudfront.net/M1cLcRcX3mUtqKETTLfQgQ/large.jpg,2009,Make offer,L'Incontro,Painting,Acrilico su tela e tela dipinta di nero,39 2/5 × 39 2/5 in,100 × 100 cm,L'opera è in perfetto stato di conservazione,This is a unique work.,"Hand-signed by artist, firmato al verso",Included,Included,€,"29,000"
308,https://www.artsy.net/artwork/eugene-berman-construction-of-a-theatrical-machine,Eugene Berman,"American, 1899–1972",NA,Construction of a Theatrical Machine,https://d32dm0rphc51dk.cloudfront.net/2eQj5BjdsxDaj5h8ozPlqg/large.jpg,20th Century,Make offer,Wallector,"Drawing, Collage or other Work on Paper",Pencil on ivory-colored paper.,9 4/5 × 13 4/5 in,25 × 35 × 0.1 cm,Good.,This is a unique work.,For detailed information read description.,NA,Not included,£,250
309,https://www.artsy.net/artwork/david-cheifetz-rift,David Cheifetz,American,1981,Rift,https://d32dm0rphc51dk.cloudfront.net/7ehwXhVESUnNRQEmgPSKeQ/large.jpg,2020,Gallery 1261,Denver,Painting,Oil,12 × 12 in,30.5 × 30.5 cm,NA,This is a unique work.,Hand-signed by artist,NA,Included,$,"2,700"
310,https://www.artsy.net/artwork/damien-hirst-domestos,Damien Hirst,British,1965,Domestos,https://d32dm0rphc51dk.cloudfront.net/8qem2OVF-M9O9ONkfnk8eg/large.jpg,2014,Buy now,Make offer,Sculpture,"Household bleach, wooden plinth",13 2/5 × 8 7/10 × 8 7/10 in,34 × 22 × 22 cm,Excellent,Unique,"Hand-signed by artist, Signed on plinth",NA,Not included,T,his is a unique work.
311,https://www.artsy.net/artwork/jim-shaw-dream-drawing-in-a-high-school-hallway,Jim Shaw,American,1952,Dream Drawing: In a high school hallway,https://d32dm0rphc51dk.cloudfront.net/PYmb8gnKkn4gI8ZtKPX-Ig/large.jpg,1995,New York,Secure payment,"Drawing, Collage or other Work on Paper",Pencil on paper,12 × 9 in,30.5 × 22.9 cm,NA,This is a unique work.,Not signed,NA,Included,$,"5,000"
312,https://www.artsy.net/artwork/purvis-young-final-voyage,Purvis Young,"American, 1943–2010",NA,FINAL VOYAGE,https://d32dm0rphc51dk.cloudfront.net/TSmH-iL1DNCc5rirIr-SOA/large.jpg,ca. 1995,Gallery Art,Aventura,Painting,MIXED MEDIA ON ALUMINUM TRAY,26 × 17 3/4 × 1 in,66 × 45.1 × 2.5 cm,Excellent,This is a unique work.,"Hand-signed by artist, front.",Included,Not included,$,"3,500"
313,https://www.artsy.net/artwork/robert-philipp-robert-philipp-rare-original-painting-oil-on-board-signed-portrait-artwork-sbo,Robert Philipp,"American, 1895–1981",NA,Robert Philipp Rare Original Painting Oil On Board Signed Portrait Artwork SBO,https://d32dm0rphc51dk.cloudfront.net/mnWdiTFZ1gbhdPfb5gma7A/large.jpg,20th Century,Original Art Broker,Certificate of authenticity,Painting,Oil Paint on Artist's Wood Palette (Board),24 × 20 in,61 × 50.8 cm,Excellent Condition - Like New,This is a unique work.,"Hand-signed by artist, Lower Left (see photo)",Included,Included,$,"2,895"
314,https://www.artsy.net/artwork/jonathan-lasker-the-thing-itself-2,Jonathan Lasker,American,1948,The Thing Itself,https://d32dm0rphc51dk.cloudfront.net/XimSpXN9Wws1OBjxoos2jA/large.jpg,2005,Make offer,MARUANI MERCIER GALLERY,Painting,Oil on linen,30 3/10 × 40 1/5 × 1 3/5 in,77 × 102 × 4 cm,NA,This is a unique work.,"Hand-signed by artist, At the back",NA,Not included,$,"70,000"
315,https://www.artsy.net/artwork/jason-martin-untitled-cobalt-blue-turquoise,Jason Martin,British,1970,Untitled (Cobalt blue turquoise),https://d32dm0rphc51dk.cloudfront.net/oYjuqZnD2ZFcftvumVQnRw/large.jpg,2020,Make offer,Buchmann Galerie,"Drawing, Collage or other Work on Paper",Cold process dye on watercolor paper,29 9/10 × 22 4/5 in,76 × 58 cm,NA,This is a unique work.,"Hand-signed by artist, signed, titled and dated on the back",NA,Included,€,"13,000"
316,https://www.artsy.net/artwork/mark-kostabi-deep-blue-1,Mark Kostabi,American,1960,Deep Blue,https://d32dm0rphc51dk.cloudfront.net/PrKI4MQO2KwStol8r952EQ/large.jpg,1998,Modern Artifact,Certificate of authenticity,Painting,Oil on canvas,24 × 18 × 2 in,61 × 45.7 × 5.1 cm,NA,This is a unique work.,Hand-signed by artist,Included,Included,$,"7,450"
317,https://www.artsy.net/artwork/diego-anaya-uxmal,Diego Anaya,Mexican,1986,Uxmal,https://d32dm0rphc51dk.cloudfront.net/IfuoTW_EDSuvSz-_PTra_w/large.jpg,2018,ARTI.NYC,Certificate of authenticity,Painting,"Paint, wood panel, concrete and patinated steel",20 × 17 × 2 in,50.8 × 43.2 × 5.1 cm,New,This is a unique work.,"Hand-signed by artist, Signed on the back",Included,Included,$,"5,500"
318,https://www.artsy.net/artwork/helmut-newton-walking-women-paris-1981,Helmut Newton,"German-Australian, 1920–2004",NA,Walking Women,https://d32dm0rphc51dk.cloudfront.net/brSJj7qHsf9Rl4X8pszVRQ/large.jpg,Paris 1981,Buy now,Make offer,Photography,Gelatin silver print,20 7/10 × 16 7/10 in,52.5 × 42.5 cm,NA,Edition of 1,Hand-signed by artist,Included,Included,T,his is a unique work.
319,https://www.artsy.net/artwork/jonas-fisch-lupercalia,Jonas Fisch,Follow,NA,Lupercalia,https://d32dm0rphc51dk.cloudfront.net/PurOjKPtGFJnVphRKw_Bgg/large.jpg,2020,"Los Angeles, Zürich",Certificate of authenticity,Painting,"Mixed Media, Acrylic, Spray Paint, & Oil Stick on Canvas",55 × 35 in,139.7 × 88.9 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,"3,400"
320,https://www.artsy.net/artwork/damien-hirst-cant-see-the-wood-for-the-trees,Damien Hirst,British,1965,"""CANT SEE THE WOOD FOR THE TREES""",https://d32dm0rphc51dk.cloudfront.net/JO-Y-ACgRHrqFj8T4Y9PcQ/large.jpg,1996,Make offer,MultiplesInc Projects,"Drawing, Collage or other Work on Paper",Pencil om paper.,29 1/2 × 43 3/10 in,75 × 109.9 cm,Excellent condition. In it´s original frame from Gagosian.,This is a unique work.,"Hand-signed by artist, Signed lower left.",Included,Included,$,"175,000"
321,https://www.artsy.net/artwork/dominykas-sidorovas-champignon-before-a-long-lasting-silence-2,Dominykas Sidorovas,Lithuanian,1993,Champignon. Before a long-lasting silence.,https://d32dm0rphc51dk.cloudfront.net/r2Zf9OWp4gdrr_gZ0l47jA/large.jpg,2018,Make offer,Galerija VARTAI,Painting,Oil on canvas,63 × 55 1/10 × 1 in,160 × 140 × 2.5 cm,NA,This is a unique work.,Not signed,Included,Not included,€,"2,320"
322,https://www.artsy.net/artwork/becky-yazdan-fake-news,Becky Yazdan,American,1977,Fake News,https://d32dm0rphc51dk.cloudfront.net/rY0Czv95RjyFy8f-WRB1oA/large.jpg,2018,FRED.GIAMPIETRO Gallery,New Haven,Painting,Oil on linen on panel,12 × 12 in,30.5 × 30.5 cm,Excellent,This is a unique work.,"Hand-signed by artist, signed on reverse",Included,Not included,$,"1,800"
323,https://www.artsy.net/artwork/nobuyoshi-araki-work-10,Nobuyoshi Araki,Japanese,1940,Work,https://d32dm0rphc51dk.cloudfront.net/VL1DiwppPTsfz7rfbAojVA/large.jpg,ca. 2000,Make offer,Repetto Gallery,Photography,Polaroid,4 3/10 × 3 1/2 in,10.8 × 9 cm,NA,This is a unique work.,Hand-signed by artist,NA,Included,£,"1,200"
324,https://www.artsy.net/artwork/andy-warhol-ladies-and-gentlemen-monique,Andy Warhol,"American, 1928–1987",NA,Ladies and Gentlemen (Monique),https://d32dm0rphc51dk.cloudfront.net/-MHZLDA3B93BE6Ojoy-FJw/large.jpg,1974,"West Hollywood, Los Angeles",Certificate of authenticity,Photography,Unique Polaroid print,4 1/4 × 3 3/8 in,10.8 × 8.6 cm,NA,This is a unique work.,"Stamped by artist's estate, Stamped on the verso by the Estate of the Artist and The Andy Warhol Foundation for the Visual Arts. Foundation … ",Included,Not included,$,"15,500"
325,https://www.artsy.net/artwork/arman-colere-de-violon-3,Arman,"French-American, 1928–2005",NA,Colère de Violon,https://d32dm0rphc51dk.cloudfront.net/4Yog_K2dmOb8kCo3f4cBtw/large.jpg,1966,Make offer,Galleri GKM,Sculpture,Burnt violin in Plexiglas,29 1/10 × 15 × 6 7/10 in,74 × 38 × 17 cm,Very good condition ,This is a unique work.,"Hand-signed by artist, Signed and dated  -66 on the right side",Included,Not included,€,"75,000"
326,https://www.artsy.net/artwork/galia-linn-stone-circle-small-3-of-6,Galia Linn,Israeli,1963,Stone Circle small (3 of 6),https://d32dm0rphc51dk.cloudfront.net/dRJPvjk-szx7fY9Zsfs9PA/large.jpg,2020,Los Angeles,Certificate of authenticity,Sculpture,Mixed clay. Glazed stoneware.,4 1/2 × 6 × 4 in,11.4 × 15.2 × 10.2 cm,NA,This is a unique work.,"Hand-signed by artist, Initialed on bottom",Included,Not included,$,200
327,https://www.artsy.net/artwork/gary-john-moon-men-69,Gary John,American,1963,Moon Men '69,https://d32dm0rphc51dk.cloudfront.net/fMtZKj-Lj2tH3OcOphYFow/large.jpg,2018,"Los Angeles, Zürich",Certificate of authenticity,Painting,"Mixed Media, Acrylic on Architectural Paper",42 × 30 in,106.7 × 76.2 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,"1,200"
328,https://www.artsy.net/artwork/keith-haring-untitled-merry-christmas-radiant-baby,Keith Haring,"American, 1958–1990",NA,Untitled (Merry Christmas | Radiant Baby),https://d32dm0rphc51dk.cloudfront.net/Hocm5dG5VGa-PV7MP8dcwg/large.jpg,ca. 1984,Make offer,Artificial Gallery,Mixed Media,"Envelope, Silver marker pen, red ink, Pop Shop stickers",15 1/2 × 11 3/4 in,39.4 × 29.8 cm,"Scattered creases and staining, small tear to top edge",This is a unique work.,"Hand-signed by artist, front",NA,Not included,£,"14,500"
329,https://www.artsy.net/artwork/purvis-young-untitled-104,Purvis Young,"American, 1943–2010",NA,Untitled,https://d32dm0rphc51dk.cloudfront.net/VnTDW-n4T3hVe6bIO7A-QQ/large.jpg,ca. 1990,MICHALI GALLERY,West Palm Beach,Painting,Oil on masonite,44 1/2 × 25 1/2 in,113 × 64.8 cm,Very good condition.,This is a unique work.,"Hand-signed by artist, Signed upper right.",NA,Included,$,"40,000"
330,https://www.artsy.net/artwork/jean-baptiste-armand-guillaumin-le-barrage-de-genetin-the-genetin-dam,Jean Baptiste Armand Guillaumin,"French, 1841–1927",NA,Le Barrage de Genetin (The Genetin Dam),https://d32dm0rphc51dk.cloudfront.net/tW9iQWVDc_k03_L4ENvLlw/large.jpg,ca. 1905,Chicago,Secure payment,Painting,Oil on canvas,23 3/5 × 29 in,60 × 73.7 cm,NA,This is a unique work.,Signed,NA,Included,$,"125,000"
331,https://www.artsy.net/artwork/ben-frost-burger-king,Ben Frost,Australian,NA,Burger King,https://d32dm0rphc51dk.cloudfront.net/ILcc4rK0zuIiHRoJg9LM3w/large.jpg,2015,StolenSpace Gallery,London,Painting,8 colour spray paint stencil on canvas,37 2/5 × 37 2/5 in,95 × 95 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,£,"2,255"
332,https://www.artsy.net/artwork/mary-hattman-untitled-7,Mary Hattman,Follow,NA,Untitled ,https://d32dm0rphc51dk.cloudfront.net/r1joPuJsSar4WrUy536vMg/large.jpg,2011,One Mile Gallery,Kingston,Painting,Oil stick on paper,44 1/2 × 75 1/2 in,113 × 191.8 cm,NA,This is a unique work.,Hand-signed by artist,NA,Included,$,"10,000"
333,https://www.artsy.net/artwork/katsu-untitled-drone-flower-131,KATSU,American,1982,Untitled (Drone Flower),https://d32dm0rphc51dk.cloudfront.net/RgZEgTfUKh0qZwgRsATEkA/large.jpg,2018,New York,Secure payment,Painting,Enamel on canvas,20 × 16 in,50.8 × 40.6 cm,NA,This is a unique work.,Not signed,NA,Included,$,"2,000"
334,https://www.artsy.net/artwork/alexander-richard-wilson-alexanders-arm-by-the-door,Alexander Richard Wilson,American,NA,Alexander's Arm by the Door ,https://d32dm0rphc51dk.cloudfront.net/RxZo4JvV8cC80p8Rg2qCEQ/large.jpg,2020,HOUSING,New York,Painting,Acrylic on Yupo,26 × 20 in,66 × 50.8 cm,NA,This is a unique work.,"Hand-signed by artist, bottom",Included,Included,$,"2,500"
335,https://www.artsy.net/artwork/galia-linn-stone-circle-3-of-6,Galia Linn,Israeli,1963,Stone Circle (3 of 6),https://d32dm0rphc51dk.cloudfront.net/95rImjNCaMdL2VdfAtGcHw/large.jpg,2020,Los Angeles,Certificate of authenticity,Sculpture,Mixed clay. Glazed stoneware.,7 × 15 × 8 in,17.8 × 38.1 × 20.3 cm,NA,This is a unique work.,"Hand-signed by artist, Initialed on bottom",Included,Not included,$,"2,500"
336,https://www.artsy.net/artwork/becky-yazdan-wicker-heart,Becky Yazdan,American,1977,Wicker Heart,https://d32dm0rphc51dk.cloudfront.net/JKVLT4NUjQSE8-Vp7b5E-A/large.jpg,2016,New Haven,Certificate of authenticity,Painting,Oil on linen,8 × 10 in,20.3 × 25.4 cm,Excellent,This is a unique work.,"Hand-signed by artist, signed on reverse",Included,Not included,$,"1,450"
